common_roots,relevance_degree,fasttext
3,1,0.3815084146610263
9,2,0.8595487623837149
6,2,0.4175629948022552
2,2,0.4179386790583456
3,2,0.772270701577994
4,1,0.4856406920619088
1,2,0.1150459046404979
3,1,0.2846099697762905
5,2,0.1879582097341835
0,2,0.0882026635887048
0,1,-0.1779984514001632
0,1,0.0318040388927702
0,1,-0.0218819184414337
1,2,0.1802000574991203
0,2,0.2498052812432996
1,2,0.1323679018411184
1,2,0.2126991810760831
1,1,0.1890820864514976
5,2,0.0853499479923095
1,2,0.0262592033949146
0,2,0.0642325692589196
1,1,0.193562350046344
1,1,0.3370102721769004
1,1,0.3459865923435151
0,1,0.1115193127095332
0,1,0.0854972774018978
0,1,0.4126623082960275
3,1,0.5191557114391108
0,1,0.4302752552669254
1,2,0.2649148450053145
0,2,0.0213943210355063
2,2,0.5186076220151102
4,2,0.5064447571380107
1,2,0.3258220373191598
1,2,0.3220569006875067
0,2,0.0408103686237264
1,0,0.230031748270197
0,1,0.1974078245597172
3,1,0.5412798771098404
0,1,0.0572848889688524
0,1,0.0972239668458719
2,2,0.6651010875807081
7,1,0.2546087229477687
3,1,0.425306281915543
0,1,-0.1193761181813272
1,1,0.0880486578613097
7,1,0.3691869906986483
3,1,0.5371296829357111
3,1,0.4755067997972461
5,1,0.4520099081393212
1,1,0.251960416404215
1,1,0.2797453775011314
1,1,0.3360079332342415
5,1,0.5318615890333968
1,2,0.602407350986539
1,1,0.2419757587139498
1,2,0.3222225581196359
2,1,-0.0106731519707398
0,1,-0.0241890974059552
2,2,0.4109599361180009
1,1,0.3579823190131552
4,2,0.3267184478157252
0,1,0.2207394169560491
0,1,0.1282673209111135
4,1,0.7329223922936526
1,1,0.4837522038930338
2,1,0.4847626487968488
1,1,0.4182226291048653
1,1,0.5076159043853701
3,1,0.3581747586759434
3,1,0.3349561503002226
0,1,0.1665130234618929
0,1,-0.0664654292609582
2,1,0.4994570875274243
4,1,0.3626376991620852
2,1,-0.1008792281990282
3,2,0.2791497044431428
2,2,0.1969923784884893
0,2,0.1864166945134172
1,2,0.5031947150373899
2,2,0.2746026896159979
4,1,0.2384918667744176
2,1,0.1818679613444648
2,2,0.1408253753278509
3,1,0.2934636992547753
2,2,0.2138621790561259
2,2,0.4143960653002984
3,2,0.3418274364471898
3,1,0.0157865351310942
3,1,0.3377556809892488
3,1,0.4200558321261115
0,1,0.0692949653093856
0,1,0.0662652698433793
0,1,-0.097276213286418
0,1,-0.1059682507557492
1,1,0.1287445762665593
2,1,0.3189718791375988
0,1,0.099616759587587
5,2,0.6453595715808353
0,1,-0.0714629643235779
7,2,0.7216752383812192
1,1,0.2236761118853104
0,1,0.2175412416595048
0,1,0.1083517788030662
2,1,0.5654561402821017
1,1,0.181316519422805
2,2,0.4069383943767581
2,2,0.5454276048488073
2,2,0.2580321047479741
1,1,-0.0210778785612428
0,1,-0.0430086724888332
2,1,0.1336589841591577
1,1,0.122801807936864
1,1,0.2771989666863677
1,2,0.3486584081057017
1,1,0.4966126299401133
0,1,0.0498637431768038
0,1,-0.0108183258620011
0,1,0.0719164073880076
0,1,0.0557415490272684
0,1,0.1276327605001774
0,1,0.1020172019657305
0,1,0.2710698784438439
1,1,0.298603863780026
0,2,0.0479781016718601
3,1,0.5064553839115105
2,2,0.5569025989437905
4,1,0.4516564623200265
2,1,0.2351579304871678
3,1,0.263979937747949
3,1,0.1699169740737679
1,1,0.1975018367858108
2,0,0.3505808666082631
0,0,0.3980159663288501
0,0,0.2280673234242339
0,0,0.2464610507589338
3,2,0.4045937677518308
4,2,0.7462521911450261
2,2,0.3771239097168308
3,1,0.3867272827720559
12,2,0.9430920405016224
2,1,-0.0110632779371618
3,2,0.5022532448094511
2,2,0.4989311251851784
4,2,0.5605475762390351
2,1,0.1303771862479503
5,2,0.2778596176056768
4,2,0.5002997085677753
2,1,0.2477903823807629
2,1,0.1095737220912808
2,2,0.211105957552529
2,2,0.2349079485917792
1,1,0.1990730648717162
2,2,0.0719136148384937
1,1,0.3237696452931507
0,1,-0.0187833382470593
0,1,-0.035096705902495
1,1,0.3007856313319452
3,1,0.4716481918937888
0,1,0.0656197787251681
0,1,0.0006005445590611
0,1,0.0194854918654742
3,1,0.5166685961308827
0,1,-0.0752443219755794
1,2,0.1707651885252306
1,2,0.236736318879267
2,1,0.274587441808456
0,1,-0.0724425054629258
0,1,0.1729193524593266
1,2,0.4271249258482392
1,1,0.0237818163964078
0,2,0.1819168832841399
0,1,0.128248591980727
2,2,0.3870562900994127
0,1,0.0153982479342582
4,2,0.2609373967245375
0,1,0.0780150112793969
0,1,0.0667298698801231
0,1,-0.0494784246253598
0,1,-0.005974546898626
0,1,-0.065483012824295
0,1,-0.0272061598614964
0,1,0.2161883556098852
0,1,0.1049995434638823
0,1,-0.0735277967737737
0,0,-0.0539720328670119
0,1,-0.027882071689847
0,1,0.0045131043195318
0,1,0.2409179224262297
0,1,0.025954924508446
0,1,0.0395498961959851
1,1,0.3341128196195614
0,1,0.0464305539937727
1,0,0.1137960744685292
0,1,0.1318992741035158
0,1,-0.0917177840454834
0,1,-0.1350233994501636
0,1,-0.0185214625564846
0,1,0.2060222956653027
0,1,-0.0654344923530086
6,2,0.5264357704625359
2,2,0.4390539894060097
1,2,0.1066907294828183
3,2,0.6040457817565114
2,2,-0.0693551098212949
0,0,0.3590837773257939
6,2,0.7109235461759076
0,1,0.2428179665963097
3,1,0.3147751177144078
2,1,0.4335874449632215
2,1,0.5059846470245938
0,1,0.0431628677509026
4,1,0.6523817473871494
1,1,0.2262635074986174
1,1,0.208785326434349
6,2,0.7904783834584405
0,2,0.1798872417964653
5,2,0.2955341153471837
4,2,0.3457350157708826
2,1,0.1800118859532401
3,2,0.2549764472839607
3,2,0.3004551513603127
5,2,0.4976301867624124
7,2,0.5101511791989563
6,2,0.4008130992012076
7,2,0.581055520854091
3,2,0.3689752553760176
4,2,0.4813987792478965
4,1,0.298631940619767
1,1,0.1706149999224299
2,1,0.2028443028667355
3,1,0.3782937894171742
2,1,0.2929409440496675
2,1,0.2296744555738872
3,2,0.2799501318957931
3,1,0.7363491423359396
1,2,0.2944922896209515
2,2,0.2815365063489973
5,2,0.7334541492369875
3,1,0.3593941371478721
0,1,0.038187528875303
1,2,0.1623246720062499
0,0,0.1889593037468282
0,1,0.1636187097860443
0,1,0.0110586342374968
2,1,0.3983708817962076
1,1,0.6696268943951711
2,1,0.1671327338659388
1,2,0.2820899610851438
1,2,0.2751977462018872
2,2,0.2115858297463941
8,2,0.7167460503579195
1,2,0.0838522653315351
6,2,0.7867342267571741
6,2,0.8139098785410682
4,2,0.8398609727782217
6,2,0.7996247158182509
5,2,0.5773250601315397
0,2,0.2329689671509584
1,2,0.4109224159709989
1,1,0.3906494269664691
2,2,0.2484218875927058
1,2,0.6352752397647897
3,2,0.3032740276102807
0,2,0.3264788493852937
0,2,0.1653410551056893
1,2,0.0323200671784238
0,2,0.0259427787598634
3,2,0.0364087088066165
2,1,0.0823829080974026
2,2,0.1955630184749019
2,2,0.207253785754988
2,1,0.2174558775127285
1,2,0.2454300050916866
4,2,0.2163090907320968
0,1,-0.0027085781021554
8,2,0.5003050205395911
0,1,0.0765177389181742
1,1,0.1798480682531288
1,2,0.3477734897724387
0,1,-0.1348492397636743
4,1,0.7247444381921782
0,1,0.0219695437022641
1,2,-0.0165862969694128
0,1,-0.0084352952495183
0,1,0.0074293753720913
2,2,0.0985886237498673
0,1,-0.0618844644345216
2,2,0.9520651950250298
1,1,0.3312045710950155
1,1,0.3845178126352949
1,2,0.6302284227834916
4,2,0.5374406429646673
1,1,0.360030760800804
1,2,0.1172243664843614
1,2,0.1887454626835063
2,2,0.0728863947372343
1,2,0.1952661964072261
1,2,0.2835022240376349
1,1,0.1508241123908195
3,2,0.5210291174218279
3,2,0.7249134085888098
1,1,0.5192779015011071
1,2,0.4769239735558817
0,1,0.3350002791362037
1,1,0.5713473649965672
3,2,0.971019291547229
1,2,0.2448152776506234
2,2,0.2513891031540995
1,2,-0.0362673331770099
0,2,0.2575916411499965
0,1,0.3088128214666275
0,1,0.1814668697894625
0,1,0.2066763748128231
1,2,0.2027069014733211
0,0,-0.1816840091392345
0,2,0.0863505522510467
4,2,0.6235411640774388
1,2,0.661900094856333
2,2,0.075478684439345
0,1,-0.1649237600850994
0,1,0.3936063500167786
0,1,0.1316481312584926
0,1,-0.1146950628873322
1,1,-0.0450585099753564
0,1,0.2628732404602164
1,2,0.2397595148603798
1,1,0.4192118198597855
4,2,0.4819443820609319
2,1,0.1645014979188434
2,2,0.3945063756987342
2,2,0.3967041420981773
0,1,0.0724716222731632
0,1,0.0687251799999809
0,0,-0.1614837299440926
1,1,0.0213123896611789
1,2,0.1876726544064668
3,2,0.4657102956133527
0,1,-0.0158579606967569
1,2,0.0119376889360946
1,2,0.0660472706293094
1,2,0.1976976340257971
1,2,0.2145452480942399
0,1,0.1198679613178358
0,2,-0.0199582357930731
0,1,-0.1952500246832219
0,0,-0.0023143293811807
0,0,-0.1577032150875839
0,0,0.0664271053467096
0,0,0.0760044496369608
2,1,0.1826012608838708
0,2,0.6701955670248794
2,2,0.0189394961620468
1,2,-0.1546242635543602
1,2,0.0594383186952241
0,2,0.664304201928659
0,1,0.1870376506151739
2,2,0.5578005644870344
1,2,0.4334622297287493
5,2,0.6615870541020518
2,1,0.1894529552327133
4,1,0.5068942226186873
2,2,0.3596524096139083
1,2,0.2752425977530761
0,1,0.1908017274432277
5,2,0.9565362239159296
1,2,0.3700361348634317
1,1,0.2194769019645553
0,1,0.2186920940513994
0,2,0.199977418075547
1,2,0.5771553342290908
0,1,0.2153603557607137
0,2,0.1241044998250039
0,2,0.2127562287739742
2,2,0.5393060246790666
0,1,0.0921150659149086
0,2,0.2585557653875264
2,1,0.2475743254329667
1,1,0.2469113152350363
0,1,0.4253450905534928
1,2,0.3831984673229199
0,1,0.1275438904564961
2,2,0.592357329468193
1,2,0.5811849523896973
1,1,0.0662299200689733
0,2,0.2575916411499965
2,2,0.4383097872502267
8,2,0.7523290725860601
5,2,0.6632117298163851
1,2,0.1584312117437349
0,2,0.2600016916299315
2,1,0.540379605023666
3,2,0.5616384233451855
4,2,0.6945152691470604
1,2,0.0662804958246904
4,2,0.3175774931971243
0,1,0.0378533517188079
0,0,-0.0119323362978679
0,0,-0.0468274310187744
0,0,-0.0468274310187744
0,0,0.1077945049336729
0,0,-0.030784924622462
0,0,0.270534556623317
2,1,0.1348545270722074
3,2,0.5296200389932395
0,1,-0.0363070113693386
1,2,0.5566000647094651
2,1,-0.0124876398984408
2,2,0.3622330294437066
3,1,0.3792479400253762
1,2,0.6375008699252953
0,1,0.0661588287166897
0,1,0.3172786111286695
0,1,0.0758086655962403
2,1,0.3080431616826191
0,1,0.1427064240896949
0,1,0.0438747390658602
0,2,0.2498472090533889
6,2,0.4859071542918846
2,2,0.3977831045207657
4,2,0.397745913822209
3,2,0.6009000426133797
3,2,0.5648955017067468
0,2,0.3360462427443205
1,2,0.1623246720062499
4,2,0.4424768749207761
0,2,0.0554655037512431
0,0,0.1985590763798036
1,1,0.0112613495325367
2,2,0.407261154256014
2,2,0.3498089100771492
5,2,0.5816489927559626
2,2,0.553806116335051
0,1,0.1374430498510428
0,0,-0.0341172923348502
3,2,0.2465260693093086
0,2,0.1739487664279398
0,1,0.1767981879790015
0,2,0.2368397502871604
2,1,0.0212432664039226
0,1,0.141533853581722
1,1,0.0070890087119534
0,2,0.0928474202568049
2,0,0.2324208675684951
0,1,0.2969688101650941
0,2,0.1178143171504412
2,0,0.1746309382364947
0,0,0.0945840480338216
0,0,0.3773051464746371
2,0,0.5078358475699886
3,2,0.109941830144454
1,0,0.2191182312983226
2,1,0.1676330961614087
1,2,0.2301407793941927
2,2,0.1832334408294026
1,2,0.0271173850921257
0,1,0.1656766612558236
3,2,0.5070181709744012
3,1,0.3789501666174038
1,1,0.2133151388736197
1,1,0.2271491060139679
3,2,0.2490390042888176
1,2,0.3841284143613763
0,2,0.2300892047602563
0,2,0.2410563370224879
2,2,0.2894426358467119
1,2,0.024976360815282
3,2,0.8252713573889621
4,2,0.7226253508187815
1,1,0.5182933448879918
2,2,0.5237596569573031
3,2,0.3854215247347738
0,1,0.0771791880109959
0,2,0.3563125530699682
1,2,0.7532411549872301
0,1,0.2006073677440542
0,1,0.2507280417928497
0,1,-0.0398585116660932
1,2,0.2312263350076326
0,1,0.1420347341652956
0,0,0.0510364008242315
0,1,0.08354548014694
0,2,0.0825237693123281
0,1,0.1548153676613012
0,2,-0.0665432275352534
0,1,-0.0485985836143527
1,2,0.0472254066496058
4,2,0.5905659159720189
0,0,-0.0443753642018461
0,0,0.0059637600203053
0,0,-0.0329214936792122
0,0,0.0138410920011329
2,2,0.2647370541161754
1,1,0.3441189327073952
0,1,0.2357618913503503
1,0,0.028901246214215
3,1,0.1577758329161672
1,1,0.1728172015163314
2,1,0.2614173563802747
0,1,0.4367629248747304
7,2,0.6810757905237044
5,2,0.507121544587692
5,2,0.4694206217442999
1,1,0.4431754273276664
3,2,0.3545162741508507
5,2,0.7299722416245238
0,1,0.0540051901346231
3,2,0.4843764405670215
2,0,0.2282084266966066
1,2,0.4931540448208061
1,2,0.1962969750996109
1,2,0.2290818652157242
0,2,0.0881460942317552
1,2,0.4929586161604494
1,1,0.1930669292789042
0,1,0.2847066830163315
0,1,-0.0092523931663991
6,2,0.5080847749812127
2,1,0.2579328338791368
1,1,0.110928534450712
3,2,0.1940490869470885
2,2,0.4291439015008617
1,2,0.1224011967469454
1,2,0.2381866411662496
0,2,0.3357351660402904
0,2,0.1184427002077657
0,2,-0.1263506336963154
2,2,0.2233683051503843
6,2,0.6868866795990021
1,1,0.3335267560830123
0,2,0.1397798518036012
0,1,0.0132667093930335
0,1,0.1168967639997362
3,0,0.4054548009442513
0,1,0.0510561466593179
2,2,0.2680018165112861
0,1,0.0928934311722477
2,2,0.4581100666175425
0,1,0.2272320620599694
3,1,0.4037284037635089
1,2,0.3661775618774594
4,2,0.5219890549985342
6,2,0.7349193712596551
0,1,-0.0155059770189821
0,2,0.3422369761083123
4,2,0.3984520475265372
3,1,-0.1478836076028179
1,2,0.0336533512653108
4,1,-0.1126504453878533
2,2,0.1593875752634203
0,0,0.0759501745865912
3,1,0.4414888324794058
1,0,-0.0309008752245694
2,1,0.1409023764503387
7,2,0.8228727592064363
0,0,-0.0428745708885747
0,0,-0.1262669934605881
4,2,0.4380446965664816
2,2,0.2947979011415487
0,2,0.1926044759004795
0,1,0.1397412986609
4,2,0.7236374819860785
0,1,-0.1388493120289126
3,2,0.4080941622900664
3,2,0.261760521971906
0,2,0.1831336262279656
1,2,0.3615786818139602
1,1,-0.0217743783091409
1,1,0.1697524116798958
0,1,0.0560536968683286
1,1,0.2581160431738007
1,2,0.0595808773843037
1,2,0.2438833731335453
1,0,0.1322389139614811
0,0,-0.0093567995815043
0,0,0.0903734121213382
0,0,0.2471127420474049
1,0,0.2435728649063409
1,0,0.2101877712260409
0,0,-0.1417371731730582
0,0,0.127955254748898
1,0,0.0027133801497091
0,1,0.0171891793435887
0,1,-0.0975027559399217
1,1,-0.181678915127419
2,1,0.1047404922296588
0,0,0.0480879863899354
0,1,0.0585557449812728
1,1,0.5167195944798068
3,2,0.369481889967765
2,2,0.4970939477128879
5,2,0.4348903198597581
0,2,0.1658517528336458
6,2,0.5104795383682812
11,2,0.6718552640223628
7,2,0.6777387126787616
4,2,0.5475898350225848
2,2,0.4807137339834675
6,2,0.5360838831823478
4,1,0.3172978815660029
7,1,0.4667306354251537
8,2,0.6826124574105017
7,2,0.7087567264413667
1,1,0.4173233478328618
5,2,0.4888744885713537
1,1,0.1007681989793503
1,1,0.0784593947695019
0,1,-0.055562066600698
0,1,-0.0996835261428538
1,1,0.4016844230823477
1,1,0.2547950783736026
1,1,0.093923910577564
0,1,-0.1917053966995392
1,1,0.1556511792281693
0,1,0.177917599786949
0,1,-0.0056989548860157
0,1,-0.0482290394876247
0,1,0.038537754257847
0,1,-0.0093075058043512
0,1,0.1118312716021894
5,2,0.601701086540738
1,2,0.2545966433622313
6,2,0.5486318357030894
1,2,0.2207557226424712
2,2,0.1198631138664861
0,2,0.3077532957673737
0,1,-0.0111703252340393
2,1,0.363363537371831
0,0,0.2411100614523489
1,2,0.400207743252268
1,1,0.2312088549688969
1,2,0.4041063671860716
0,1,0.265542369561727
1,1,-0.0069553974075046
0,2,0.0963607619563148
3,2,0.3820450409119071
1,1,0.0162782463353654
1,0,0.0225227905184753
5,2,0.6945354275392666
3,2,0.2178069654022215
4,2,0.2963694614980889
0,1,-0.2203685025180812
2,1,-0.04703040236302
1,1,-0.0298561748980546
3,2,0.4964688410893677
0,1,0.1886825635775948
0,1,0.0089300689848634
0,1,0.227536128294093
1,2,0.4639968775370159
0,1,0.3013823610748971
0,0,0.1782724979584632
0,0,-0.1596567432495536
1,0,0.389036379653682
0,0,-0.1035172547049329
2,1,0.5065685999987367
0,0,0.1340853604685165
0,0,0.1628173149453038
0,1,-0.0518699399345725
5,1,0.5045034668100011
2,0,0.3370191029080737
3,2,0.4010452387808386
0,0,0.2682289873474616
3,2,0.4128502503660144
3,2,0.3122547327620641
2,1,0.1717926627279117
1,2,0.4287590197590076
2,2,0.8491213313492776
1,0,-0.0782137009500036
2,2,0.3924072499763698
0,1,0.2073550548669828
5,2,0.4994815965703672
0,0,-0.1694330847942355
1,1,0.3907282801429358
1,2,0.1708651880628607
2,2,0.2194486015563797
1,1,0.3080536061200805
2,2,0.3626656799786761
2,1,0.3687398480174017
1,1,0.3086112014124231
2,1,0.4771017316595441
1,1,-0.0302798267827818
0,1,0.1484323951090288
0,1,0.0216166716422799
0,1,0.1102023263663086
2,2,0.3349711950548188
4,2,0.7074097410184983
1,1,0.2397077919963277
0,1,0.2991688712980023
0,1,0.0083246033686368
4,2,0.4949984730231753
1,1,0.0585712254167811
0,1,0.0846350333883615
1,2,-0.1598747505335641
1,1,0.0654742538097142
0,0,-0.0273606268109581
7,2,0.5654811564143161
4,2,0.4304525975226412
0,1,-0.0498073032919552
0,1,-0.2014478276250232
1,2,-0.1773186865050719
0,1,0.1224123900420321
2,1,0.011419725945407
2,2,0.3895826005359091
3,2,0.2060462029301787
1,2,0.4364707857943224
2,2,0.016757801312054
3,2,0.2584718753083915
3,2,0.23741816866328
4,1,0.0879095810404336
3,2,0.4691397295456068
6,2,0.3888725594342831
2,1,0.4254747514626851
5,2,0.7956879412592945
0,0,0.025761369621792
3,1,0.7402751110984767
0,0,0.2862829639619426
0,1,-0.0187179499844011
2,1,0.1726102795674258
1,1,0.1770266267687844
1,2,0.0246355560367416
5,2,0.4892984737745753
3,2,0.4163466046306854
1,1,0.1735202230718441
3,2,0.3041634332669894
4,2,0.5993504953220501
2,2,0.3744379495332806
0,0,-0.0048765496715986
4,2,0.7501566805377778
2,2,0.4154606610607687
0,1,-0.1848631759180513
1,2,0.1657386625538938
1,1,0.35309340032437
2,1,0.1462834950269804
0,1,0.2298063074848562
1,1,0.2149841486930902
1,1,0.30690453981371
0,1,0.0365556499718704
0,1,0.082471204688631
1,1,0.3231065097169371
1,1,0.3198050688282291
0,1,0.0452499179925659
0,1,0.2447570492356406
0,0,-0.0366401165287574
2,2,0.2602329866062071
1,1,0.5547456761728328
0,0,0.0567203478553274
3,2,0.5688580479144209
3,2,0.4401167313424161
4,2,0.3212925605423526
3,2,0.249579319821455
3,2,0.0597170010933018
4,2,0.4581251302828628
1,0,0.1820845389452915
0,0,-0.1549910206066569
0,0,-0.1072986872159002
5,2,0.6093387178226927
1,2,0.4026336382802532
1,1,0.2464993700842824
2,1,0.028440835103842
0,1,0.0312972569426617
1,1,0.1298969112599798
1,2,0.1935241048817812
1,1,0.541921829075884
2,1,0.2906677318207773
1,1,0.3581520593110521
0,1,0.1420707270433037
0,1,0.1694829694472822
0,0,-0.1182549076319193
1,2,0.3992773908206682
1,1,0.1429859562285614
0,1,0.2093727385682459
0,0,0.1733590419139837
2,2,0.5540757537585922
2,1,0.2349486277669464
0,2,0.1159753551966894
1,1,0.2387029008973041
0,1,-0.0306249224092116
1,2,0.3936780337682161
2,2,0.5000340446893393
1,1,0.0889058955907785
1,1,0.321175275286609
2,1,0.2856920144914125
2,2,0.1447640873622057
0,2,0.070129959299112
3,2,0.508850068293814
1,2,-0.0166909105186105
1,1,-0.0024151286826235
1,1,0.0894287729554135
2,2,0.3352561990941406
2,2,0.5296042207251604
2,2,0.1753905712684253
1,1,0.1858593467398212
4,1,0.1195440396272229
1,1,0.1754479066823923
3,1,0.1423807039566491
1,2,0.2904960218634805
1,1,0.0850783953146954
8,2,0.4948243757601395
4,2,0.2380100296597405
1,2,0.4271249258482392
0,1,0.0803633286885703
1,1,0.3595003070889519
4,2,0.3564010522540488
0,2,0.0877290249419442
0,2,0.0279666870948643
1,1,0.1764210680035149
8,2,0.8529690657784029
0,1,0.3063463517764886
0,1,0.4146982653910669
1,2,0.57913171289349
3,1,0.400262353644877
0,2,-0.041956863736407
4,2,0.5427024288253915
1,1,0.3217740257926931
3,2,0.141805660719638
2,2,0.4716142466429313
0,1,-0.0840187236281063
0,1,0.0016989195799331
1,1,0.1958831408851103
0,2,0.1975047559460773
10,2,0.6710899138110185
4,2,0.6472398828025147
5,2,0.5320102199273655
5,2,0.5729230679590267
2,2,0.4086807173993266
1,2,0.1731644653453939
1,2,-0.0260657637151489
0,1,0.0636878614073084
1,1,0.3729874222033557
2,2,0.4633454204780756
1,1,0.3206443446576392
2,2,0.4310060050504067
0,1,0.1003489830500098
1,1,0.2861015290996441
1,2,0.1669373732633295
1,2,0.1563328466822149
3,2,0.3036465741560538
3,2,0.2678959964082322
1,2,0.2932669465484553
3,2,0.1847860841679157
2,2,0.1130712794873661
0,2,0.1211484153328923
0,2,-0.0858554114582252
4,2,0.4766496860938636
3,2,0.4866906114463062
2,1,0.1861220944645041
0,0,-0.022662673478263
1,2,0.5196967152461595
0,1,0.1035334344095474
1,2,-0.1341436661591116
2,1,0.4077286398016852
0,0,0.2893974530375657
1,1,0.2269437434506809
0,1,0.0390949463148388
0,1,-0.0869232181524928
0,1,0.0043836433558087
0,1,0.0582211787296923
0,1,0.0199618071191099
1,1,0.4503386242726863
0,1,-0.1079376058835966
0,1,-0.1429488969051232
1,0,0.1303859653138865
0,1,-0.0196328190808498
0,1,0.0979040671294278
3,1,0.1363330716377144
0,1,0.1905777935479775
2,1,0.4540411935698586
0,1,0.1914774658281923
3,1,0.4105931431701603
4,1,0.2862578487554001
2,2,0.2941659862666409
0,1,0.0917005961630356
0,1,0.217576623546864
2,1,0.5426659871669676
0,1,0.0409350510543435
0,1,-0.0606458583231101
1,1,0.0757722493047451
0,1,0.326593058921954
0,1,0.0544874248505799
0,1,0.0319334020110321
0,1,-0.0316136670930618
0,1,0.0428816323258426
0,1,0.0319334020110321
1,1,0.155892891216935
2,1,0.2223894879348505
0,1,0.2321958787232638
0,1,0.2771271349352942
0,1,-0.074763429265234
1,1,0.2986882090112761
1,1,0.2509479127145424
0,0,0.1107797563919738
0,1,0.2086491954567519
1,1,0.2509479127145424
2,1,0.2236381761934861
3,1,0.3303980315334579
4,1,0.1174576420848246
4,1,0.3259442033641587
1,1,-0.0794460623876456
0,0,0.1551535844633203
3,1,-0.08841443501298
0,0,0.1544486854991861
2,1,0.2263157272826549
3,1,0.2521316266764336
2,1,0.1033735731919392
0,1,-0.0955028427025869
2,1,0.261987218150043
2,1,0.1198546573965951
8,0,0.020400366769621
0,1,0.2143073256319677
0,2,0.1855805146744103
0,1,-0.0022709021123622
0,1,-0.0663801853442203
2,1,0.1473345146683798
1,1,0.2431289549374265
3,1,0.3779770422369685
1,1,0.3106674633746639
1,1,0.1939220143424238
0,1,0.0402205013459614
1,1,0.1849289298009504
0,1,0.07927949000454
8,2,0.5317391266728978
2,1,0.1873861642149872
0,2,0.2747842128536225
1,1,0.2946725021774048
0,2,0.1955010003402214
0,1,0.1163653844921764
1,1,0.1323863266380387
2,1,0.4050448589793117
2,2,0.3691880042492957
4,1,0.3144669738794829
9,2,0.8861902018032777
0,1,0.1258933472423399
1,1,0.4087976168138191
0,0,0.0661732032763307
2,1,-0.0176828470823383
1,1,0.0661804409506727
2,2,0.3556443678051575
2,1,0.0875754683968366
0,1,0.0056008218370265
0,0,-0.0715315607221845
0,1,0.0629226927384484
0,1,0.041673075621393
0,1,-0.104829121312128
0,1,0.0768398030456018
0,1,0.1584543381648962
0,1,-0.0204798450586374
0,1,-0.0115203644210283
1,1,0.4699693883449779
0,1,0.1485690408069564
1,2,0.1339691543253974
1,2,0.1828960537951417
1,2,0.2863356537465217
2,2,0.1234314824938835
4,2,0.4955522051127933
1,1,0.3589924462536374
0,1,0.2169676837162417
1,1,0.4064426805807185
0,1,-0.0714823444778975
2,2,0.1619890598285304
1,1,-0.0288025671530926
2,1,0.5971034986723998
3,1,0.5486961459676483
3,2,0.2081112178616594
2,1,0.3372657828629091
2,2,0.2627008751130769
2,1,0.1751847579936512
2,1,0.154699273340846
4,2,0.2716799567110425
1,1,0.5402501139684822
0,1,0.613453784922444
3,2,0.6522910887714124
3,2,0.2777937667520647
0,1,0.0121563220718578
0,1,0.371990224772167
0,0,0.0648545737072443
1,2,0.4330532837374674
0,1,-0.1759672711201733
0,1,0.0392030924429241
0,1,0.0645944642998666
3,2,0.5947594311437873
2,2,0.1884623512438482
0,1,0.24853066060901
3,2,0.3909295332338761
0,1,0.1070700454527477
0,1,0.2323400863386226
4,1,0.26289487128096
1,1,0.2918809987460558
1,1,0.2405650425010366
1,1,0.2060344993552209
1,1,0.2150980723101145
1,1,0.1648562601513684
1,1,0.1974527463318252
0,1,0.1814843142478591
4,2,0.7185377523838229
3,1,0.6246835255721774
2,2,0.6905785483216716
1,2,0.2307725984025015
0,1,0.020652862616925
0,1,0.0425660004726032
1,2,0.1409802142556227
1,2,0.3047059768040409
0,0,-0.0195562754153373
0,0,0.0568408736832865
2,1,-0.0761096865294059
1,2,0.3288064456224911
1,1,0.2314993778611491
2,2,0.2296623239806497
2,1,0.0129844613637684
1,1,0.2836834576124875
1,1,0.1383234469623868
1,1,-0.039212725937751
0,1,0.1141613805084592
1,1,0.0171614961221823
1,1,0.257162355347058
1,2,0.5457573812760612
1,2,0.145038779891941
0,1,-0.0715562139772144
0,0,-0.0794957452310462
2,2,0.0184738542744804
2,2,0.1390867443344419
3,1,-0.0199948934648049
0,1,-0.1667349255631607
1,1,0.2851477609180355
4,2,0.3340782590540563
2,1,-0.0071230918668298
3,1,0.0817134418283804
1,2,0.2463075366764175
1,1,0.1090790855929735
0,2,0.3107675406485575
3,2,0.3747241701832741
1,2,-0.0818028610093582
0,2,0.0643997257716801
0,2,0.1674845325963464
0,2,-0.0455732023699994
0,2,0.0350108914833559
0,2,-0.0040593179748968
0,1,0.0559256546757991
0,1,0.1254273332837915
0,1,0.0425250690313653
1,2,0.0274647911617232
0,1,0.0985110872071425
1,2,0.0551439317392638
1,1,0.0834132827859628
3,2,0.5177222439384779
0,1,0.0790692426103551
8,2,0.7613425850730419
2,2,0.5826995861939228
4,2,0.6304745647494138
0,2,-0.0821681769471863
2,2,0.4055776118331148
0,2,0.1906656379334274
1,1,0.0491762737470835
0,1,0.0597135839226818
0,1,-0.087202309320318
1,2,0.1430211814574701
7,2,0.6818239642935887
0,2,0.0748172094082737
0,1,0.1677935585534674
0,1,-0.1154959687747706
1,2,0.0249439401578571
2,0,0.1097179132597987
1,0,0.311033388783523
0,0,0.1410955800902362
1,0,0.1772594266428067
0,0,0.0039704810701585
3,0,0.2595739075385131
1,0,-0.1672128924406813
1,0,-0.1855568147245189
2,0,0.044712820489408
1,0,0.0866462364890586
1,0,0.1084689540180216
2,0,0.2427429594590636
